"Date","Price","Open","High","Low","Change","ID","CROSS"
"2018-09-12","1.5110","1.5163","1.5172","1.5087","-0.0038","EURCAD_2018-09-12",EURCAD
"2018-09-11","1.5167","1.5262","1.5297","1.5129","-0.0062","EURCAD_2018-09-11",EURCAD
"2018-09-10","1.5262","1.5226","1.5297","1.5202","0.0041","EURCAD_2018-09-10",EURCAD
"2018-09-07","1.5199","1.5273","1.5309","1.5199","-0.0048","EURCAD_2018-09-07",EURCAD
"2018-09-06","1.5272","1.5322","1.5373","1.5259","-0.0035","EURCAD_2018-09-06",EURCAD
"2018-09-05","1.5326","1.5273","1.5349","1.5237","0.0034","EURCAD_2018-09-05",EURCAD
"2018-09-04","1.5274","1.5218","1.5280","1.5170","0.0037","EURCAD_2018-09-04",EURCAD
"2018-09-03","1.5218","1.5119","1.5229","1.5114","0.0059","EURCAD_2018-09-03",EURCAD
"2018-08-31","1.5128","1.5148","1.5218","1.5112","-0.0013","EURCAD_2018-08-31",EURCAD
"2018-08-30","1.5148","1.5107","1.5169","1.5094","0.0026","EURCAD_2018-08-30",EURCAD
"2018-08-29","1.5108","1.5123","1.5157","1.5075","-0.0010","EURCAD_2018-08-29",EURCAD
"2018-08-28","1.5123","1.5143","1.5169","1.5103","-0.0014","EURCAD_2018-08-28",EURCAD
"2018-08-27","1.5144","1.5146","1.5192","1.5103","0.0003","EURCAD_2018-08-27",EURCAD
"2018-08-24","1.5140","1.5094","1.5172","1.5084","0.0029","EURCAD_2018-08-24",EURCAD
"2018-08-23","1.5096","1.5070","1.5137","1.5052","0.0016","EURCAD_2018-08-23",EURCAD
"2018-08-22","1.5072","1.5080","1.5148","1.5051","-0.0008","EURCAD_2018-08-22",EURCAD
"2018-08-21","1.5084","1.4981","1.5111","1.4963","0.0069","EURCAD_2018-08-21",EURCAD
"2018-08-20","1.4980","1.4940","1.4984","1.4895","0.0029","EURCAD_2018-08-20",EURCAD
"2018-08-17","1.4936","1.4963","1.5002","1.4888","-0.0019","EURCAD_2018-08-17",EURCAD
"2018-08-16","1.4964","1.4906","1.4994","1.4893","0.0037","EURCAD_2018-08-16",EURCAD
"2018-08-15","1.4909","1.4810","1.4929","1.4792","0.0066","EURCAD_2018-08-15",EURCAD
"2018-08-14","1.4811","1.4985","1.4990","1.4806","-0.0115","EURCAD_2018-08-14",EURCAD
"2018-08-13","1.4984","1.4976","1.5018","1.4950","-0.0009","EURCAD_2018-08-13",EURCAD
"2018-08-10","1.4998","1.5043","1.5053","1.4930","-0.0030","EURCAD_2018-08-10",EURCAD
"2018-08-09","1.5043","1.5118","1.5126","1.5027","-0.0052","EURCAD_2018-08-09",EURCAD
"2018-08-08","1.5121","1.5138","1.5192","1.5094","-0.0013","EURCAD_2018-08-08",EURCAD
"2018-08-07","1.5140","1.5027","1.5160","1.5006","0.0077","EURCAD_2018-08-07",EURCAD
"2018-08-06","1.5024","1.5038","1.5063","1.5006","-0.0001","EURCAD_2018-08-06",EURCAD
