"Date","Price","Open","High","Low","Change","ID","CROSS"
"2018-01-09","3.8775","3.8782","3.8823","3.8524","-0.0002","EURBRL_2018-01-09",EURBRL
"2018-01-08","3.8782","3.8840","3.8920","3.8571","-0.0017","EURBRL_2018-01-08",EURBRL
"2018-01-05","3.8847","3.9040","3.9156","3.8843","-0.0048","EURBRL_2018-01-05",EURBRL
"2018-01-04","3.9036","3.8888","3.9111","3.8859","0.0037","EURBRL_2018-01-04",EURBRL
"2018-01-03","3.8893","3.9295","3.9335","3.8847","-0.0104","EURBRL_2018-01-03",EURBRL
"2018-01-02","3.9302","3.9793","4.0028","3.9229","-0.0121","EURBRL_2018-01-02",EURBRL
"2018-01-01","3.9783","3.9760","3.9796","3.9733","0.0010","EURBRL_2018-01-01",EURBRL
"2017-12-29","3.9743","3.9561","3.9849","3.9541","0.0046","EURBRL_2017-12-29",EURBRL
"2017-12-28","3.9560","3.9411","3.9642","3.9375","0.0038","EURBRL_2017-12-28",EURBRL
"2017-12-27","3.9409","3.9267","3.9519","3.9162","0.0037","EURBRL_2017-12-27",EURBRL
"2017-12-26","3.9265","3.9602","3.9629","3.9217","-0.0086","EURBRL_2017-12-26",EURBRL
"2017-12-25","3.9606","3.9533","3.9651","3.9516","0.0009","EURBRL_2017-12-25",EURBRL
"2017-12-22","3.9572","3.9285","3.9599","3.9094","0.0074","EURBRL_2017-12-22",EURBRL
"2017-12-21","3.9282","3.9143","3.9338","3.9042","0.0033","EURBRL_2017-12-21",EURBRL
"2017-12-20","3.9151","3.8950","3.9203","3.8865","0.0051","EURBRL_2017-12-20",EURBRL
"2017-12-19","3.8954","3.8790","3.9123","3.8765","0.0043","EURBRL_2017-12-19",EURBRL
"2017-12-18","3.8788","3.8724","3.8926","3.8662","0.0016","EURBRL_2017-12-18",EURBRL
"2017-12-15","3.8726","3.9361","3.9465","3.8726","-0.0161","EURBRL_2017-12-15",EURBRL
"2017-12-14","3.9360","3.9144","3.9606","3.9091","0.0055","EURBRL_2017-12-14",EURBRL
"2017-12-13","3.9146","3.8826","3.9289","3.8652","0.0083","EURBRL_2017-12-13",EURBRL
"2017-12-12","3.8825","3.8894","3.9101","3.8784","-0.0018","EURBRL_2017-12-12",EURBRL
"2017-12-11","3.8894","3.8743","3.8973","3.8601","0.0043","EURBRL_2017-12-11",EURBRL
"2017-12-08","3.8727","3.8737","3.8931","3.8312","-0.0004","EURBRL_2017-12-08",EURBRL
"2017-12-07","3.8742","3.8169","3.9127","3.8110","0.0150","EURBRL_2017-12-07",EURBRL
"2017-12-06","3.8169","3.8333","3.8426","3.8066","-0.0044","EURBRL_2017-12-06",EURBRL
"2017-12-05","3.8337","3.8499","3.8541","3.8100","-0.0041","EURBRL_2017-12-05",EURBRL
"2017-12-04","3.8495","3.8712","3.8739","3.8396","-0.0064","EURBRL_2017-12-04",EURBRL
"2017-12-01","3.8742","3.8958","3.9083","3.8581","-0.0055","EURBRL_2017-12-01",EURBRL
